TimeStamp(H:M:S.MS;x(m);y(m);z(m);v_line(m/sec);v_turn(rad/sec);
13:13:45.571;0.000;0.000;0.000;-0.000;-0.000;
13:13:45.601;-0.143;0.055;-0.084;0.000;0.000;
13:13:45.662;-0.143;0.055;-0.084;0.000;0.001;
13:13:45.693;-0.141;0.055;-0.083;-0.000;-0.000;
13:13:45.784;-0.143;0.055;-0.082;0.000;0.001;
13:13:45.875;-0.143;0.055;-0.082;0.000;0.000;
13:13:45.905;-0.141;0.056;-0.084;0.000;0.000;
13:13:45.996;-0.148;0.055;-0.081;-0.000;-0.001;
13:13:46.087;-0.139;0.056;-0.082;0.000;-0.000;
13:13:46.148;-0.139;0.056;-0.082;-0.000;-0.000;
13:13:46.177;-0.139;0.056;-0.082;-0.000;0.000;
13:13:46.208;-0.146;0.055;-0.082;0.000;0.001;
13:13:46.269;-0.146;0.055;-0.082;0.000;0.000;
13:13:46.299;-0.141;0.055;-0.081;0.000;0.001;
13:13:46.361;-0.141;0.055;-0.081;0.000;0.002;
13:13:46.391;-0.136;0.056;-0.081;0.000;-0.000;
13:13:46.452;-0.136;0.056;-0.081;0.000;0.000;
13:13:46.482;-0.147;0.055;-0.080;-0.000;0.001;
13:13:46.543;-0.147;0.055;-0.080;0.000;0.001;
13:13:46.574;-0.147;0.055;-0.080;0.000;-0.001;
13:13:46.604;-0.144;0.056;-0.083;-0.000;-0.001;
13:13:46.697;-0.136;0.055;-0.082;0.000;-0.001;
13:13:46.757;-0.136;0.055;-0.082;0.000;0.000;
13:13:46.788;-0.144;0.055;-0.082;-0.000;-0.000;
13:13:46.848;-0.144;0.055;-0.082;0.000;-0.000;
13:13:46.879;-0.144;0.055;-0.082;-0.000;0.000;
13:13:46.909;-0.135;0.056;-0.081;0.000;0.000;
13:13:46.969;-0.135;0.056;-0.081;-0.000;-0.000;
13:13:47.000;-0.141;0.056;-0.083;0.000;0.000;
13:13:47.060;-0.141;0.056;-0.083;-0.000;-0.000;
13:13:47.091;-0.136;0.056;-0.081;-0.000;0.000;
13:13:47.152;-0.136;0.056;-0.081;-0.000;-0.000;
13:13:47.182;-0.140;0.055;-0.082;0.000;-0.000;
13:13:47.242;-0.140;0.055;-0.082;0.000;-0.001;
13:13:47.272;-0.140;0.055;-0.082;0.000;0.001;
13:13:47.303;-0.141;0.055;-0.081;0.000;0.000;
13:13:47.363;-0.141;0.055;-0.081;0.000;0.001;
13:13:47.394;-0.135;0.056;-0.080;-0.000;-0.000;
13:13:47.454;-0.135;0.056;-0.080;-0.000;0.001;
13:13:47.485;-0.146;0.055;-0.079;0.000;0.000;
13:13:47.545;-0.146;0.055;-0.079;-0.000;-0.001;
13:13:47.575;-0.146;0.055;-0.079;-0.000;-0.000;
13:13:47.606;-0.138;0.055;-0.080;0.000;0.001;
13:13:47.666;-0.138;0.055;-0.080;0.000;0.000;
13:13:47.696;-0.147;0.055;-0.079;0.000;0.000;
13:13:47.757;-0.147;0.055;-0.079;-0.000;0.000;
13:13:47.788;-0.139;0.056;-0.082;-0.000;-0.001;
13:13:47.878;-0.139;0.056;-0.082;0.000;0.001;
13:13:47.909;-0.150;0.055;-0.079;-0.000;0.000;
13:13:47.970;-0.150;0.055;-0.079;-0.000;-0.001;
13:13:48.001;-0.142;0.055;-0.079;-0.000;-0.000;
13:13:48.091;-0.148;0.056;-0.080;-0.000;-0.000;
13:13:48.091;-0.148;0.056;-0.080;-0.000;-0.000;
13:13:48.153;-0.148;0.056;-0.080;0.000;0.000;
13:13:48.183;-0.141;0.056;-0.079;0.000;0.001;
13:13:48.243;-0.141;0.056;-0.079;0.000;-0.000;
13:13:48.273;-0.141;0.056;-0.079;-0.000;-0.000;
13:13:48.303;-0.148;0.056;-0.080;-0.000;-0.000;
13:13:48.364;-0.148;0.056;-0.080;-0.000;0.000;
13:13:48.394;-0.135;0.056;-0.079;0.000;-0.000;
13:13:48.485;-0.132;0.056;-0.081;0.000;-0.000;
13:13:48.485;-0.132;0.056;-0.081;0.000;0.000;
13:13:48.546;-0.132;0.056;-0.081;-0.000;0.000;
13:13:48.576;-0.132;0.056;-0.081;0.000;-0.000;
13:13:48.606;-0.135;0.055;-0.082;-0.000;-0.000;
13:13:48.697;-0.143;0.056;-0.079;-0.000;-0.001;
13:13:48.697;-0.143;0.056;-0.079;0.000;0.000;
13:13:48.757;-0.143;0.056;-0.079;-0.000;-0.001;
13:13:48.788;-0.144;0.055;-0.080;-0.000;-0.001;
13:13:48.848;-0.144;0.055;-0.080;-0.000;-0.000;
13:13:48.878;-0.139;0.056;-0.080;-0.000;-0.001;
13:13:48.908;-0.139;0.056;-0.080;-0.000;0.000;
13:13:49.000;-0.145;0.055;-0.080;-0.000;-0.001;
13:13:49.090;-0.145;0.056;-0.080;0.000;0.001;
13:13:49.090;-0.145;0.056;-0.080;-0.000;-0.001;
13:13:49.151;-0.145;0.056;-0.080;-0.000;-0.001;
13:13:49.182;-0.142;0.056;-0.081;-0.000;-0.001;
13:13:49.242;-0.142;0.056;-0.081;0.000;0.000;
13:13:49.272;-0.142;0.056;-0.081;0.000;0.000;
13:13:49.303;-0.145;0.055;-0.080;0.000;-0.001;
13:13:49.393;-0.139;0.056;-0.080;-0.000;-0.000;
13:13:49.394;-0.139;0.056;-0.080;0.000;0.001;
13:13:49.484;-0.150;0.055;-0.078;0.000;0.000;
13:13:49.545;-0.150;0.055;-0.078;0.000;0.000;
13:13:49.575;-0.150;0.055;-0.078;-0.000;-0.001;
13:13:49.605;-0.139;0.055;-0.078;-0.000;0.001;
13:13:49.666;-0.139;0.055;-0.078;-0.000;-0.000;
13:13:49.696;-0.142;0.055;-0.080;0.000;0.001;
13:13:49.757;-0.142;0.055;-0.080;0.000;0.001;
13:13:49.788;-0.137;0.055;-0.079;-0.000;-0.000;
13:13:49.848;-0.137;0.055;-0.079;-0.000;-0.001;
13:13:49.879;-0.137;0.055;-0.082;0.000;0.000;
13:13:49.969;-0.137;0.055;-0.082;-0.000;-0.002;
13:13:49.999;-0.142;0.055;-0.080;0.000;0.000;
13:13:50.060;-0.142;0.055;-0.080;0.000;-0.000;
13:13:50.090;-0.137;0.055;-0.080;-0.000;0.000;
13:13:50.151;-0.137;0.055;-0.080;0.000;0.000;
13:13:50.181;-0.141;0.055;-0.081;-0.000;-0.000;
13:13:50.242;-0.141;0.055;-0.081;0.000;-0.000;
13:13:50.272;-0.141;0.055;-0.081;0.000;-0.000;
13:13:50.302;-0.141;0.055;-0.081;-0.000;-0.000;
13:13:50.362;-0.141;0.055;-0.081;-0.000;0.002;
13:13:50.393;-0.145;0.055;-0.080;0.000;0.001;
13:13:50.484;-0.143;0.055;-0.081;-0.000;0.001;
13:13:50.544;-0.143;0.055;-0.081;-0.000;0.002;
13:13:50.575;-0.143;0.055;-0.081;-0.001;0.003;
13:13:50.605;-0.149;0.054;-0.080;-0.000;0.001;
13:13:50.697;-0.137;0.055;-0.078;-0.000;0.001;
13:13:50.758;-0.137;0.055;-0.078;-0.000;0.001;
13:13:50.788;-0.149;0.055;-0.076;-0.000;0.001;
13:13:50.848;-0.149;0.055;-0.076;-0.000;-0.001;
13:13:50.879;-0.138;0.055;-0.078;0.000;0.000;
13:13:50.941;-0.138;0.055;-0.078;0.000;-0.000;
13:13:50.971;-0.138;0.055;-0.078;-0.000;-0.002;
13:13:51.001;-0.148;0.055;-0.076;-0.000;-0.002;
13:13:51.092;-0.138;0.056;-0.078;0.005;-0.001;
13:13:51.153;-0.138;0.056;-0.078;0.039;0.004;
13:13:51.183;-0.145;0.055;-0.078;0.054;0.002;
13:13:51.275;-0.145;0.055;-0.078;0.084;0.043;
13:13:51.275;-0.145;0.055;-0.078;0.095;0.079;
13:13:51.305;-0.139;0.055;-0.076;0.114;0.075;
13:13:51.365;-0.131;0.057;-0.075;0.157;0.067;
13:13:51.457;-0.131;0.057;-0.075;0.188;0.003;
13:13:51.488;-0.122;0.057;-0.075;0.207;-0.037;
13:13:51.548;-0.122;0.057;-0.075;0.224;-0.070;
13:13:51.579;-0.108;0.057;-0.076;0.231;-0.078;
13:13:51.670;-0.081;0.058;-0.075;0.244;-0.093;
13:13:51.760;-0.081;0.058;-0.075;0.260;-0.072;
13:13:51.760;-0.081;0.058;-0.075;0.265;-0.066;
13:13:51.791;-0.057;0.062;-0.073;0.269;-0.066;
13:13:51.851;-0.057;0.062;-0.073;0.283;-0.074;
13:13:51.881;-0.057;0.062;-0.073;0.292;-0.081;
13:13:51.912;-0.030;0.065;-0.073;0.303;-0.080;
13:13:51.972;-0.030;0.065;-0.073;0.315;-0.089;
13:13:52.002;0.000;0.067;-0.074;0.317;-0.084;
13:13:52.063;0.000;0.067;-0.074;0.316;-0.071;
13:13:52.093;0.031;0.071;-0.072;0.315;-0.076;
13:13:52.154;0.031;0.071;-0.072;0.327;-0.056;
13:13:52.184;0.062;0.073;-0.074;0.331;-0.047;
13:13:52.244;0.062;0.073;-0.074;0.333;-0.076;
13:13:52.275;0.062;0.073;-0.074;0.337;-0.089;
13:13:52.305;0.099;0.075;-0.072;0.343;-0.092;
13:13:52.365;0.099;0.075;-0.072;0.352;-0.069;
13:13:52.396;0.130;0.078;-0.073;0.356;-0.073;
13:13:52.457;0.130;0.078;-0.073;0.362;-0.072;
13:13:52.488;0.168;0.079;-0.074;0.359;-0.068;
13:13:52.548;0.168;0.079;-0.074;0.361;-0.078;
13:13:52.579;0.168;0.079;-0.074;0.358;-0.089;
13:13:52.609;0.202;0.082;-0.073;0.357;-0.086;
13:13:52.670;0.202;0.082;-0.073;0.365;-0.052;
13:13:52.700;0.240;0.083;-0.073;0.367;-0.061;
13:13:52.760;0.240;0.083;-0.073;0.374;-0.090;
13:13:52.791;0.280;0.086;-0.072;0.374;-0.073;
13:13:52.851;0.280;0.086;-0.072;0.373;-0.062;
13:13:52.881;0.280;0.086;-0.072;0.379;-0.083;
13:13:52.911;0.319;0.086;-0.073;0.384;-0.086;
13:13:52.972;0.360;0.088;-0.072;0.388;-0.048;
13:13:53.063;0.360;0.088;-0.072;0.388;-0.068;
13:13:53.063;0.360;0.088;-0.072;0.384;-0.060;
13:13:53.093;0.402;0.089;-0.073;0.385;-0.063;
13:13:53.153;0.402;0.089;-0.073;0.384;-0.039;
13:13:53.184;0.441;0.090;-0.073;0.377;-0.064;
13:13:53.244;0.441;0.090;-0.073;0.381;-0.055;
13:13:53.274;0.441;0.090;-0.073;0.382;-0.036;
13:13:53.305;0.481;0.090;-0.072;0.383;-0.026;
13:13:53.397;0.526;0.088;-0.074;0.390;-0.051;
13:13:53.459;0.526;0.088;-0.074;0.395;-0.053;
13:13:53.459;0.526;0.088;-0.074;0.390;-0.038;
13:13:53.489;0.565;0.089;-0.071;0.392;-0.051;
13:13:53.550;0.565;0.089;-0.071;0.392;-0.015;
13:13:53.580;0.565;0.089;-0.071;0.395;-0.034;
13:13:53.611;0.601;0.090;-0.074;0.396;-0.014;
13:13:53.671;0.629;0.086;-0.071;0.397;0.003;
13:13:53.762;0.629;0.086;-0.071;0.400;-0.016;
13:13:53.792;0.677;0.086;-0.072;0.397;-0.000;
13:13:53.852;0.677;0.086;-0.072;0.389;0.005;
13:13:53.883;0.702;0.084;-0.076;0.386;-0.023;
13:13:53.974;0.745;0.084;-0.071;0.387;0.009;
13:13:54.034;0.745;0.084;-0.071;0.398;0.016;
13:13:54.095;0.786;0.083;-0.075;0.396;0.020;
13:13:54.125;0.786;0.083;-0.075;0.400;0.016;
13:13:54.157;0.786;0.083;-0.075;0.403;0.024;
13:13:54.186;0.838;0.082;-0.071;0.401;0.027;
13:13:54.246;0.838;0.082;-0.071;0.396;0.025;
13:13:54.276;0.868;0.079;-0.074;0.396;0.027;
13:13:54.368;0.868;0.079;-0.074;0.398;-0.003;
13:13:54.398;0.917;0.078;-0.075;0.388;0.000;
13:13:54.459;0.917;0.078;-0.075;0.389;0.013;
13:13:54.489;0.941;0.077;-0.071;0.396;0.016;
13:13:54.580;0.941;0.077;-0.071;0.397;0.007;
13:13:54.610;0.988;0.077;-0.074;0.403;0.023;
13:13:54.670;1.027;0.075;-0.073;0.404;-0.001;
13:13:54.731;1.027;0.075;-0.073;0.400;-0.006;
13:13:54.761;1.071;0.075;-0.074;0.400;0.004;
13:13:54.822;1.071;0.075;-0.074;0.396;0.001;
13:13:54.852;1.071;0.075;-0.074;0.394;-0.014;
13:13:54.882;1.102;0.074;-0.072;0.396;-0.021;
13:13:54.942;1.102;0.074;-0.072;0.405;0.026;
13:13:55.003;1.162;0.074;-0.074;0.402;0.028;
13:13:55.034;1.162;0.074;-0.074;0.397;0.019;
13:13:55.064;1.162;0.074;-0.074;0.392;0.028;
13:13:55.094;1.181;0.073;-0.070;0.394;0.036;
13:13:55.185;1.247;0.073;-0.075;0.397;0.081;
13:13:55.185;1.247;0.073;-0.075;0.399;0.095;
13:13:55.246;1.247;0.073;-0.075;0.386;0.085;
13:13:55.276;1.269;0.071;-0.071;0.384;0.097;
13:13:55.367;1.269;0.071;-0.071;0.401;0.190;
13:13:55.367;1.269;0.071;-0.071;0.408;0.248;
13:13:55.397;1.331;0.070;-0.070;0.406;0.305;
13:13:55.458;1.331;0.070;-0.070;0.393;0.324;
13:13:55.488;1.346;0.067;-0.070;0.394;0.330;
13:13:55.548;1.346;0.067;-0.070;0.396;0.373;
13:13:55.579;1.411;0.065;-0.072;0.393;0.386;
13:13:55.640;1.411;0.065;-0.072;0.385;0.393;
13:13:55.700;1.431;0.062;-0.071;0.390;0.419;
13:13:55.791;1.475;0.062;-0.071;0.384;0.404;
13:13:55.791;1.475;0.062;-0.071;0.383;0.446;
13:13:55.852;1.475;0.062;-0.071;0.397;0.476;
13:13:55.882;1.475;0.062;-0.071;0.401;0.502;
13:13:55.912;1.512;0.064;-0.072;0.400;0.524;
13:13:55.972;1.512;0.064;-0.072;0.396;0.520;
13:13:56.003;1.538;0.062;-0.069;0.393;0.504;
13:13:56.094;1.590;0.066;-0.071;0.393;0.520;
13:13:56.154;1.590;0.066;-0.071;0.393;0.516;
13:13:56.185;1.616;0.072;-0.068;0.389;0.496;
13:13:56.276;1.616;0.072;-0.068;0.393;0.516;
13:13:56.306;1.653;0.080;-0.069;0.391;0.536;
13:13:56.397;1.698;0.090;-0.069;0.394;0.514;
13:13:56.457;1.698;0.090;-0.069;0.404;0.549;
13:13:56.488;1.736;0.105;-0.069;0.400;0.535;
13:13:56.548;1.736;0.105;-0.069;0.393;0.515;
13:13:56.578;1.736;0.105;-0.069;0.390;0.515;
13:13:56.609;1.760;0.119;-0.064;0.392;0.485;
13:13:56.700;1.802;0.139;-0.067;0.393;0.453;
13:13:56.760;1.802;0.139;-0.067;0.404;0.464;
13:13:56.790;1.828;0.159;-0.060;0.404;0.454;
13:13:56.881;1.861;0.181;-0.061;0.389;0.436;
13:13:56.942;1.861;0.181;-0.061;0.395;0.373;
13:13:56.972;1.861;0.181;-0.061;0.393;0.396;
13:13:57.002;1.898;0.203;-0.061;0.393;0.380;
13:13:57.093;1.929;0.229;-0.061;0.393;0.315;
13:13:57.154;1.929;0.229;-0.061;0.404;0.234;
13:13:57.184;1.929;0.229;-0.061;0.393;0.260;
13:13:57.214;1.965;0.256;-0.061;0.397;0.277;
13:13:57.274;1.965;0.256;-0.061;0.398;0.237;
13:13:57.304;1.995;0.284;-0.059;0.389;0.215;
13:13:57.365;1.995;0.284;-0.059;0.387;0.206;
13:13:57.395;1.995;0.284;-0.059;0.392;0.190;
13:13:57.426;2.028;0.314;-0.059;0.397;0.174;
13:13:57.487;2.048;0.343;-0.055;0.389;0.137;
13:13:57.548;2.048;0.343;-0.055;0.391;0.110;
13:13:57.578;2.048;0.343;-0.055;0.397;0.068;
13:13:57.608;2.080;0.373;-0.057;0.396;0.032;
13:13:57.700;2.104;0.404;-0.055;0.389;0.047;
13:13:57.700;2.104;0.404;-0.055;0.390;0.053;
13:13:57.760;2.104;0.404;-0.055;0.397;0.015;
13:13:57.791;2.104;0.404;-0.055;0.393;-0.014;
13:13:57.821;2.130;0.437;-0.058;0.382;-0.039;
13:13:57.882;2.130;0.437;-0.058;0.386;-0.089;
13:13:57.912;2.155;0.465;-0.053;0.394;-0.116;
13:13:58.003;2.180;0.500;-0.057;0.406;-0.147;
13:13:58.034;2.180;0.500;-0.057;0.390;-0.189;
13:13:58.064;2.180;0.500;-0.057;0.387;-0.165;
13:13:58.094;2.207;0.531;-0.055;0.389;-0.144;
13:13:58.187;2.207;0.531;-0.055;0.391;-0.164;
13:13:58.187;2.207;0.531;-0.055;0.383;-0.178;
13:13:58.217;2.231;0.561;-0.058;0.379;-0.180;
13:13:58.307;2.255;0.591;-0.057;0.387;-0.213;
13:13:58.307;2.255;0.591;-0.057;0.391;-0.223;
13:13:58.368;2.255;0.591;-0.057;0.391;-0.247;
13:13:58.398;2.275;0.616;-0.057;0.396;-0.289;
13:13:58.489;2.300;0.649;-0.057;0.399;-0.314;
13:13:58.550;2.300;0.649;-0.057;0.394;-0.290;
13:13:58.580;2.300;0.649;-0.057;0.392;-0.312;
13:13:58.610;2.329;0.681;-0.057;0.395;-0.305;
13:13:58.671;2.329;0.681;-0.057;0.399;-0.326;
13:13:58.701;2.349;0.711;-0.054;0.394;-0.329;
13:13:58.761;2.377;0.739;-0.057;0.384;-0.279;
13:13:58.821;2.377;0.739;-0.057;0.384;-0.285;
13:13:58.852;2.377;0.739;-0.057;0.388;-0.331;
13:13:58.882;2.377;0.739;-0.057;0.402;-0.362;
13:13:58.913;2.402;0.766;-0.055;0.407;-0.385;
13:13:58.973;2.402;0.766;-0.055;0.401;-0.347;
13:13:59.004;2.429;0.790;-0.057;0.396;-0.337;
13:13:59.095;2.461;0.820;-0.056;0.396;-0.350;
13:13:59.156;2.461;0.820;-0.056;0.399;-0.341;
13:13:59.186;2.492;0.843;-0.058;0.393;-0.349;
13:13:59.246;2.492;0.843;-0.058;0.378;-0.301;
13:13:59.276;2.492;0.843;-0.058;0.383;-0.293;
13:13:59.307;2.522;0.869;-0.055;0.391;-0.301;
13:13:59.367;2.522;0.869;-0.055;0.394;-0.331;
13:13:59.397;2.561;0.889;-0.058;0.399;-0.355;
13:13:59.458;2.561;0.889;-0.058;0.416;-0.390;
13:13:59.488;2.578;0.906;-0.057;0.413;-0.336;
13:13:59.548;2.578;0.906;-0.057;0.407;-0.336;
13:13:59.579;2.621;0.933;-0.056;0.400;-0.321;
13:13:59.639;2.621;0.933;-0.056;0.399;-0.321;
13:13:59.670;2.660;0.955;-0.056;0.398;-0.307;
13:13:59.730;2.660;0.955;-0.056;0.390;-0.339;
13:13:59.760;2.660;0.955;-0.056;0.394;-0.337;
13:13:59.791;2.701;0.974;-0.056;0.394;-0.325;
13:13:59.882;2.723;0.992;-0.057;0.390;-0.320;
13:13:59.882;2.723;0.992;-0.057;0.395;-0.295;
13:13:59.942;2.723;0.992;-0.057;0.395;-0.263;
13:13:59.972;2.723;0.992;-0.057;0.387;-0.250;
13:14:0.003;2.750;1.007;-0.055;0.395;-0.257;
13:14:0.064;2.750;1.007;-0.055;0.417;-0.268;
13:14:0.094;2.796;1.022;-0.056;0.420;-0.302;
13:14:0.185;2.832;1.036;-0.052;0.399;-0.274;
13:14:0.276;2.832;1.036;-0.052;0.391;-0.219;
13:14:0.306;2.884;1.050;-0.052;0.406;-0.279;
13:14:0.397;2.896;1.059;-0.052;0.395;-0.256;
13:14:0.458;2.896;1.059;-0.052;0.397;-0.249;
13:14:0.488;2.965;1.071;-0.051;0.398;-0.261;
13:14:0.549;2.965;1.071;-0.051;0.400;-0.247;
13:14:0.580;2.976;1.077;-0.054;0.401;-0.247;
13:14:0.670;3.032;1.086;-0.051;0.396;-0.221;
13:14:0.670;3.032;1.086;-0.051;0.398;-0.223;
13:14:0.731;3.032;1.086;-0.051;0.396;-0.245;
13:14:0.761;3.032;1.086;-0.051;0.392;-0.267;
13:14:0.791;3.059;1.092;-0.049;0.392;-0.248;
13:14:0.883;3.108;1.100;-0.047;0.400;-0.216;
13:14:0.944;3.108;1.100;-0.047;0.393;-0.210;
13:14:0.974;3.131;1.105;-0.045;0.398;-0.205;
13:14:1.005;3.131;1.105;-0.045;0.399;-0.201;
13:14:1.096;3.188;1.111;-0.043;0.405;-0.155;
13:14:1.156;3.188;1.111;-0.043;0.397;-0.194;
13:14:1.186;3.216;1.115;-0.044;0.408;-0.180;
13:14:1.247;3.216;1.115;-0.044;0.403;-0.123;
13:14:1.277;3.216;1.115;-0.044;0.395;-0.080;
13:14:1.307;3.256;1.117;-0.046;0.395;-0.066;
13:14:1.368;3.256;1.117;-0.046;0.398;-0.042;
13:14:1.398;3.304;1.114;-0.047;0.401;-0.053;
13:14:1.490;3.345;1.109;-0.046;0.391;-0.097;
13:14:1.581;3.373;1.108;-0.046;0.383;-0.054;
13:14:1.641;3.373;1.108;-0.046;0.400;-0.023;
13:14:1.672;3.413;1.103;-0.045;0.407;-0.063;
13:14:1.732;3.413;1.103;-0.045;0.410;-0.076;
13:14:1.762;3.438;1.100;-0.045;0.406;-0.088;
13:14:1.854;3.438;1.100;-0.045;0.403;-0.070;
13:14:1.854;3.438;1.100;-0.045;0.403;-0.064;
13:14:1.884;3.488;1.099;-0.047;0.400;-0.057;
13:14:1.945;3.488;1.099;-0.047;0.394;-0.014;
13:14:2.006;3.545;1.097;-0.045;0.392;-0.033;
13:14:2.098;3.592;1.098;-0.046;0.396;-0.018;
13:14:2.158;3.592;1.098;-0.046;0.405;-0.016;
13:14:2.189;3.643;1.094;-0.045;0.401;-0.012;
13:14:2.250;3.643;1.094;-0.045;0.398;-0.001;
13:14:2.279;3.684;1.090;-0.047;0.398;-0.010;
13:14:2.340;3.684;1.090;-0.047;0.395;0.009;
13:14:2.371;3.727;1.085;-0.047;0.391;-0.004;
13:14:2.431;3.727;1.085;-0.047;0.396;-0.006;
13:14:2.461;3.768;1.081;-0.046;0.396;0.012;
13:14:2.522;3.768;1.081;-0.046;0.391;-0.005;
13:14:2.552;3.768;1.081;-0.046;0.390;-0.021;
13:14:2.583;3.800;1.077;-0.047;0.387;0.001;
13:14:2.643;3.800;1.077;-0.047;0.402;0.039;
13:14:2.673;3.800;1.077;-0.047;0.412;0.081;
13:14:2.704;3.834;1.072;-0.047;0.415;0.082;
13:14:2.764;3.834;1.072;-0.047;0.403;0.040;
13:14:2.795;3.872;1.068;-0.046;0.400;0.020;
13:14:2.855;3.872;1.068;-0.046;0.397;0.043;
13:14:2.885;3.920;1.062;-0.047;0.399;0.029;
13:14:2.977;3.952;1.058;-0.046;0.395;0.040;
13:14:2.977;3.952;1.058;-0.046;0.398;0.030;
13:14:3.037;3.952;1.058;-0.046;0.393;0.015;
13:14:3.099;3.990;1.056;-0.048;0.394;0.024;
13:14:3.130;3.990;1.056;-0.048;0.398;0.090;
13:14:3.160;4.025;1.050;-0.046;0.406;0.104;
13:14:3.252;4.025;1.050;-0.046;0.394;0.079;
13:14:3.312;4.086;1.046;-0.047;0.392;0.058;
13:14:3.343;4.086;1.046;-0.047;0.394;0.046;
13:14:3.373;4.107;1.041;-0.047;0.394;0.072;
13:14:3.433;4.107;1.041;-0.047;0.404;0.095;
13:14:3.463;4.107;1.041;-0.047;0.410;0.057;
13:14:3.494;4.168;1.038;-0.047;0.412;0.030;
13:14:3.554;4.168;1.038;-0.047;0.402;0.050;
13:14:3.585;4.192;1.033;-0.050;0.398;0.079;
13:14:3.675;4.250;1.032;-0.047;0.395;0.072;
13:14:3.736;4.250;1.032;-0.047;0.400;0.046;
13:14:3.766;4.250;1.032;-0.047;0.400;0.057;
13:14:3.797;4.282;1.030;-0.048;0.397;0.064;
13:14:3.857;4.282;1.030;-0.048;0.386;0.082;
13:14:3.888;4.318;1.028;-0.047;0.397;0.054;
13:14:3.948;4.318;1.028;-0.047;0.405;-0.005;
13:14:3.978;4.359;1.027;-0.047;0.406;-0.004;
13:14:4.039;4.359;1.027;-0.047;0.408;0.075;
13:14:4.069;4.393;1.025;-0.046;0.405;0.071;
13:14:4.161;4.393;1.025;-0.046;0.394;0.026;
13:14:4.191;4.432;1.023;-0.047;0.395;0.019;
13:14:4.252;4.432;1.023;-0.047;0.405;0.051;
13:14:4.282;4.482;1.022;-0.047;0.397;0.064;
13:14:4.373;4.482;1.022;-0.047;0.400;0.038;
13:14:4.403;4.525;1.020;-0.046;0.410;0.068;
13:14:4.463;4.525;1.020;-0.046;0.390;0.026;
13:14:4.493;4.582;1.019;-0.044;0.386;0.030;
13:14:4.584;4.596;1.018;-0.045;0.400;0.062;
13:14:4.645;4.596;1.018;-0.045;0.406;0.051;
13:14:4.675;4.641;1.016;-0.045;0.406;0.063;
13:14:4.735;4.641;1.016;-0.045;0.393;0.016;
13:14:4.766;4.687;1.015;-0.045;0.385;0.020;
13:14:4.826;4.687;1.015;-0.045;0.399;0.063;
13:14:4.888;4.716;1.014;-0.043;0.409;0.064;
13:14:4.888;4.716;1.014;-0.043;0.411;0.056;
13:14:4.948;4.716;1.014;-0.043;0.405;0.022;
13:14:4.978;4.745;1.011;-0.045;0.399;0.044;
13:14:5.070;4.794;1.013;-0.042;0.391;0.039;
13:14:5.161;4.794;1.013;-0.042;0.400;0.018;
13:14:5.192;4.820;1.012;-0.045;0.397;0.030;
13:14:5.282;4.871;1.013;-0.043;0.398;0.039;
13:14:5.343;4.871;1.013;-0.043;0.405;-0.002;
13:14:5.373;4.906;1.014;-0.043;0.408;-0.002;
13:14:5.434;4.906;1.014;-0.043;0.397;0.047;
13:14:5.464;4.948;1.016;-0.043;0.395;0.035;
13:14:5.524;4.948;1.016;-0.043;0.396;0.004;
13:14:5.554;4.948;1.016;-0.043;0.390;-0.016;
13:14:5.585;4.968;1.016;-0.042;0.392;-0.033;
13:14:5.675;5.019;1.018;-0.042;0.402;-0.002;
13:14:5.736;5.019;1.018;-0.042;0.405;-0.041;
13:14:5.766;5.061;1.019;-0.040;0.407;-0.013;
13:14:5.826;5.061;1.019;-0.040;0.404;0.014;
13:14:5.857;5.061;1.019;-0.040;0.399;0.008;
13:14:5.887;5.096;1.020;-0.042;0.401;-0.006;
13:14:5.949;5.096;1.020;-0.042;0.383;-0.046;
13:14:5.979;5.128;1.020;-0.040;0.380;-0.029;
13:14:6.039;5.128;1.020;-0.040;0.402;-0.009;
13:14:6.070;5.160;1.021;-0.040;0.409;0.014;
13:14:6.130;5.160;1.021;-0.040;0.407;0.018;
13:14:6.160;5.160;1.021;-0.040;0.400;-0.018;
13:14:6.191;5.211;1.022;-0.039;0.394;-0.031;
13:14:6.282;5.260;1.024;-0.040;0.402;-0.028;
13:14:6.282;5.260;1.024;-0.040;0.408;-0.006;
13:14:6.343;5.260;1.024;-0.040;0.407;-0.008;
13:14:6.373;5.260;1.024;-0.040;0.402;-0.011;
13:14:6.403;5.297;1.024;-0.039;0.395;-0.007;
13:14:6.463;5.342;1.025;-0.041;0.401;-0.003;
13:14:6.555;5.342;1.025;-0.041;0.403;-0.009;
13:14:6.585;5.391;1.025;-0.040;0.399;-0.018;
13:14:6.646;5.391;1.025;-0.040;0.394;-0.019;
13:14:6.676;5.425;1.028;-0.036;0.389;0.002;
13:14:6.736;5.425;1.028;-0.036;0.392;0.000;
13:14:6.766;5.446;1.026;-0.037;0.401;-0.012;
13:14:6.827;5.446;1.026;-0.037;0.407;-0.042;
13:14:6.857;5.446;1.026;-0.037;0.404;-0.026;
13:14:6.887;5.508;1.028;-0.037;0.404;-0.018;
13:14:6.978;5.541;1.027;-0.034;0.405;-0.004;
13:14:7.039;5.541;1.027;-0.034;0.399;-0.018;
13:14:7.069;5.602;1.029;-0.036;0.395;-0.029;
13:14:7.160;5.602;1.029;-0.036;0.391;-0.030;
13:14:7.190;5.637;1.028;-0.034;0.397;0.008;
